Num,Ia,Ib,Ic,IIa_5me,IIa_6me,IIb_5me,IIb_6me,IIc_5me,IIc_6me,IIIa_5me,IIIa_6me,IIIb_5me,IIIb_6me,IIIc_5me,IIIc_6me,Sample.type,SampleTypeNum
1877,0.87205108,0.00684432,0.00544468,0.0351172,0,0.00057821,0,0.00025076,0,0.0010852,0,0,0,0,0,Peat,2
1878,0.857126,0.00642208,0.0044197,0.03050653,0,0.00046353,0,0.00034517,0,0.00115652,0,0,0,0,0,Peat,2
1879,0.83737759,0.01247509,0.00859328,0.01883487,0,0.00025483,0,0.00011401,0,0.00067379,0,0,0,0,0,Peat,2
1880,0.8886516,0.00740715,0.00583633,0.01675251,0,0.0004411,0,0.00013651,0,0.0005565,0,0,0,0,0,Peat,2
18811,0.86046438,0.00730831,0.00428999,0.05688352,0,0.00035819,0.00021137,0.00019736,0,0.00233926,0,0,0,0,0,Peat,2
1882,0.85491981,0.01146415,0.01339703,0.0367206,0,0.00058918,0,0.00033233,0,0.0017237,0,0,0,0,0,Peat,2
1883,0.86468958,0.01314361,0.01013722,0.04800009,0,0.00114855,0,0.00035846,0,0.00169516,0,0,0,0,0,Peat,2
1884,0.82548034,0.01351272,0.01258961,0.04445534,0,0.00059701,0,0.00037468,0,0.00257998,0,0,0,0,0,Peat,2
1885,0.88664001,0.01468983,0.00760407,0.04587258,0,0.00132048,0,0.00056761,0,0.00239837,0,0,0,0,0,Peat,2
1886,0.911781,0.01149042,0.00476783,0.03995245,0,0.00096317,0,0.00038448,0,0.00222604,0,0,0,0,0,Peat,2
1887,0.89620412,0.01671207,0.00791585,0.04191804,0,0.0016207,0,0.00045015,0,0.00215481,0,0,0,0,0,Peat,2
1888,0.89673305,0.01316944,0.00714076,0.04552377,0,0.00165162,0,0.0004636,0,0.00216452,0,0,0,0,0,Peat,2
1889,0.88687892,0.01986209,0.00953436,0.03816895,0,0.00097173,0,4.17E-05,0,0.00323525,0,0,0,0,0,Peat,2
1890,0.77768448,0.0374014,0.0207123,0.06937385,0,0.00360438,0,0.00177066,0,0.00377134,0,0,0,0,0,Peat,2
1891,0.90606278,0.01508443,0.00706906,0.04038252,0,0.00112759,0,0.00071839,0,0.00169874,0,0,0,0,0,Peat,2
1892,0.78172124,0.03638473,0.01618282,0.06058093,0,0.00342954,0,0.00200033,0,0,0,0,0,0,0,Peat,2
1893,0.83022879,0.04411237,0.01323451,0.035971,0.02712781,0.00219319,0.00437372,0.00093165,0,0.0021217,0.00224088,0,0,0,0,Peat,2
1894,0.88671941,0.04767756,0.00982996,0.01881148,0,0.00247873,0,0.00090672,0,0,0,0,0,0,0,Peat,2
1895,0.83929302,0.03610832,0.01222113,0.04020538,0.01080191,0.00280757,0.00194602,0.00075367,0,0.00161792,0,0,0,0,0,Peat,2
1896,0.91415791,0.02228435,0.00118706,0.01416218,0.02115981,0.00172946,0,0.00132066,0,0,0,0,0,0,0,Peat,2
1897,0.83229948,0.02545954,0.00640786,0.03611417,0.03158278,0.00117392,0.00379016,0.00037986,0,0.00246579,0,0,0,0,0,Peat,2
1898,0.7769225,0.03131967,0.00781745,0.04838552,0.02964656,0.00152904,0.00577868,0.0004978,0,0.00050208,0,0,0,0,0,Peat,2
1899,0.78401191,0.03754952,0.01090099,0.05588106,0.03037916,0.00166742,0.00598253,0.00084054,0.00014632,0.00235036,0,0,0,0,0,Peat,2
1900,0.77259015,0.05243458,0.01259848,0.05286993,0.02327471,0.00261335,0.00607842,0.00063798,0.00029514,0.00113329,0,0,0,0,0,Peat,2
19011,0.82955851,0.02795329,0.0116523,0.04550659,0,0.00162605,0,0.00050567,0,0,0,0,0,0,0,Peat,2
1902,0.87615619,0.01477407,0.01713424,0.04058883,0,0.00114216,0,0.00078287,0,0.00182278,0,0,0,0,0,Peat,2
1903,0.84974623,0.02324309,0.01687313,0.05716688,0,0.00220658,0,0.00076887,0,0.0019654,0,0,0,0,0,Peat,2
1904,0.81766987,0.01184618,0.01106495,0.05242292,0,0.0013711,0,0,0,0,0,0,0,0,0,Peat,2
1905,0.86110122,0.01185707,0.00709613,0.01950433,0,0.00029785,0,6.44E-05,0,0,0,0,0,0,0,Peat,2
1906,0.87808985,0.00992283,0.00798996,0.03377652,0,0.00161674,0,0.00047946,0,0.00137035,0,0,0,0,0,Peat,2
1907,0.88094724,0.01006638,0.01000313,0.02819776,0,0.00049503,0,0.00019789,0,0.00094037,0,0,0,0,0,Peat,2
1908,0.83020576,0.06808236,0.01998469,0.04841625,0,0.00142176,0.00557601,0.00191723,0,0.00866539,0.00616758,0,0,0,0,Peat,2
1909,0.77447815,0.0599121,0.01919837,0.11660835,0,0.00558207,0,0.00173484,0,0.00948803,0.00238653,0.00032746,0.0002052,0,0,Peat,2
19101,0.77736741,0.05714228,0.02017121,0.11220614,0,0.00482806,0,0.0018246,0,0.010432,0.00232095,0,0,0,0,Peat,2
1911,0.77216926,0.05959234,0.02060139,0.11473589,0,0.00580886,0,0.00192164,0,0.009668,0,0,0,0,0,Peat,2
1912,0.78304715,0.05559942,0.02079372,0.11254987,0,0.00588889,0,0.00177362,0,0.01026146,0,0,0,0,0,Peat,2
1913,0.75885965,0.05010157,0.02700236,0.10335567,0,0.00428708,0,0.00130425,0,0.01931079,0,0,0,0,0,Peat,2
1914,0.78835193,0.04578389,0.01647823,0.11000541,0,0.00461645,0,0.00165897,0,0.00847458,0,0,0,0,0,Peat,2
1915,0.76989051,0.0459568,0.01657152,0.11418654,0,0.00574008,0,0.00166088,0,0.00824977,0,0,0,0,0,Peat,2
1916,0.7279172,0.04232579,0.01483301,0.1416379,0,0.01134518,0,0.0029408,0,0.00922262,0,0.00052004,0.00026591,0,0,Peat,2
1917,0.74494948,0.04644605,0.01559716,0.06411244,0.0746056,0.00985399,0,0.00274205,0,0.0038353,0.00951248,0,0,0,0,Peat,2
1918,0.73185145,0.04206642,0.01406271,0.15127787,0,0.01016064,0,0.00270597,0,0.01057096,0,0.00038029,0.00017605,0,0,Peat,2
1919,0.72296029,0.04375397,0.01347172,0.15408656,0,0.01225712,0,0.00336896,0,0.0118596,0,0,0,0,0,Peat,2
1920,0.75111842,0.04215962,0.01435616,0.14013639,0,0.01043425,0,0.00316325,0,0.0106049,0,0,0,0,0,Peat,2
1921,0.74713922,0.0838736,0.02813878,0.05588406,0.0520898,0.00831432,0,0.00241867,0,0.00428633,0,0,0,0,0,Peat,2
1922,0.482373,0.01111727,0.00570368,0.40844314,0,0.00686025,0,0.00405672,0,0.08144593,0,0,0,0,0,Peat,2
1923,0.59847965,0.01958277,0.00890414,0.31823592,0,0.00732917,0,0.00437083,0,0.04309752,0,0,0,0,0,Peat,2
1924,0.42059387,0.02121005,0.01151551,0.42708045,0,0.00761913,0,0.00283954,0,0.10492634,0,0,0,0,0,Peat,2
1925,0.4037978,0.01709791,0.00401841,0.43900442,0,0.01188512,0,0.00561847,0,0.11661273,0,0,0,0,0,Peat,2
1926,0.31865263,0.01050355,0.00531014,0.47462125,0,0.01069219,0,0.00864378,0,0.16873019,0,0.00071718,0.00041253,0.0005472,0,Peat,2
1927,0.35743193,0.01178314,0.00513638,0.20346787,0.27582478,0.0107074,0,0.00774529,0,0.12790322,0,0,0,0,0,Peat,2
1928,0.89400323,0.01927595,0.01895149,0.004844,0,0,0,0,0,0,0,0,0,0,0,Peat,2
1929,0.91658623,0.02172728,0.02034453,0.00353147,0,0,0,0,0,0,0,0,0,0,0,Peat,2
1930,0.92424149,0.02056906,0.01962607,0.00301161,0,0,0,0,0,0,0,0,0,0,0,Peat,2
1931,0.92006692,0.01597026,0.01787476,0.00344591,0,0,0,0,0,0,0,0,0,0,0,Peat,2
1932,0.81773042,0.01372406,0.01599654,0.00607841,0,0,0,0,0,0,0,0,0,0,0,Peat,2
1933,0.76279282,0.01687974,0.01695646,0.0055606,0,0,0,0,0,0,0,0,0,0,0,Peat,2
1934,0.76540765,0.01573927,0.01647986,0.01061593,0,0,0,0,0,0,0,0,0,0,0,Peat,2
1935,0.78418229,0.01039702,0.0150789,0.01176142,0,0.00021864,0,0.00022698,0,0,0,0,0,0,0,Peat,2
1936,0.90741997,0.01395418,0.01332661,0.00383265,0,0,0,0,0,0,0,0,0,0,0,Peat,2
1937,0.86056211,0.01432507,0.0206997,0.0050501,0,0,0,0,0,0,0,0,0,0,0,Peat,2
1938,0.87929556,0.02110392,0.0296023,0.00857263,0,0,0,0,0,0,0,0,0,0,0,Peat,2
1939,0.80679281,0.03429561,0.02362272,0.07903654,0,0.00267716,0,0.00140281,0,0.00469387,0,0,0,0,0,Peat,2
1940,0.81838354,0.03822973,0.02575285,0.07406648,0,0.00283536,0,0.00176079,0,0.00349931,0,0,0,0,0,Peat,2
1941,0.80425393,0.0268067,0.01561675,0.0882748,0,0.00282162,0,0.00146655,0,0.00525699,0.00196561,0,0,0,0,Peat,2
1942,0.70974059,0.06215687,0.04176951,0.13722979,0,0.00572888,0,0.00282617,0,0.00544545,0,0,0,0,0,Peat,2
1943,0.45957804,0.15163285,0.09657752,0.07006664,0.1123835,0.03143084,0.0332617,0.00174931,0.00738668,0.01931652,0.0166164,0,0,0,0,Peat,2
1944,0.57747469,0.11154726,0.056562,0.13150392,0,0.02958028,0,0.01627923,0,0.01224351,0,0.0005415,0.00044322,0.0010831,0,Peat,2
1945,0.39331479,0.20573988,0.05237378,0.1335618,0.05634383,0.05127847,0.02032071,0.00621943,0.0038559,0.0133675,0.01092527,0.00186893,0.00274949,0,0,Peat,2
1946,0.17452093,0.13444812,0.0426243,0.18744053,0.11774813,0.08467917,0.04556201,0.01410842,0.00905775,0.09908246,0.06933456,0.00663846,0.00836028,0.00173014,0.00466472,Peat,2
1947,0.64488429,0.10806724,0.02509862,0.09888987,0.03073638,0.01144036,0.00350283,0.00364737,0.00045547,0.00867626,0.00261061,0,0,0,0,Peat,2
1948,0.57801742,0.13413063,0.02397953,0.11266053,0.03187456,0.017085,0.00537597,0.00199682,0.00054819,0.00949798,0.00686276,0,0,0,0,Peat,2
1949,0.54245167,0.03853479,0.01491448,0.34265609,0,0.02023624,0,0.00280512,0,0.03095218,0.00279021,0.00120724,0.0007333,0,0,Peat,2
1950,0.46147591,0.0698419,0.01902381,0.36675225,0,0.03086154,0,0.00834897,0,0.03768452,0,0.00027161,0.00043599,0.0001512,9.50E-05,Peat,2
1951,0.51560361,0.03156246,0.01461847,0.37539915,0,0.01461521,0,0.00620908,0,0.03549292,0,0.00014808,0.00014402,0,0,Peat,2
1952,0.5068811,0.03363053,0.01541157,0.38009544,0,0.01660536,0,0.00611404,0,0.03453509,0,0.00014111,0.00014692,0,0,Peat,2
1953,0.52632123,0.01431366,0.00763465,0.40743024,0,0.00662184,0,0.00269246,0,0.03144412,0,0.00012632,8.34E-05,0,0,Peat,2
1954,0.48876031,0.06767156,0.02092419,0.34609531,0,0.03503568,0,0.00824522,0,0.02945075,0,0.00014503,0.00040673,0,0,Peat,2
1955,0.42396294,0.07162887,0.02984293,0.36638439,0,0.04929677,0,0.01420537,0,0.04030658,0,0.00018862,0.00056013,0,0,Peat,2
1956,0.58220991,0.03401372,0.0093549,0.32123877,0,0.01107899,0,0.00431196,0,0.03205003,0,0.00017584,0.0001021,0,0,Peat,2
1957,0.50285764,0.04724632,0.01406047,0.37358602,0,0.02000602,0,0.00604368,0,0.03081263,0,0.00019425,0.00015751,0,0,Peat,2
1958,0.54634028,0.02996969,0.01477506,0.31922311,0,0.02091233,0,0.01008236,0,0.04774612,0,0.00049412,0.00051937,0.00030985,0,Peat,2
1959,0.60194277,0.02702606,0.00676351,0.30605378,0,0.01296024,0,0.00774077,0,0.03298333,0,0,0,0,0,Peat,2
1960,0.51359445,0.02554937,0.01424549,0.364853,0,0.01545677,0,0.0094909,0,0.04899018,0,0.00033706,0.00034728,0.00028163,0,Peat,2
19611,0.60741822,0.00626664,0.00304733,0.33331736,0,0.00434846,0,0.00267551,0,0.03395545,0.00595421,0,0,0,0,Peat,2
1962,0.48891214,0.03168077,0.01521105,0.38429993,0,0.02160361,0,0.00624135,0,0.04890172,0,0.00055773,0.00056861,0.00023111,0,Peat,2
1963,0.61955647,0.02959556,0.01002617,0.28147955,0,0.01397767,0,0.00924003,0,0.02888467,0,0.00029967,0.00026866,0.00020242,0,Peat,2
1964,0.48250661,0.03321728,0.02046415,0.36618027,0,0.02346303,0,0.00857752,0,0.05406112,0,0.00038501,0.000465,0.00014286,0,Peat,2
1965,0.44738161,0.02763343,0.01400459,0.42259554,0,0.01950341,0,0.00598686,0,0.05225615,0,0.00039297,0.00045351,0.00019091,0,Peat,2
1966,0.63098916,0.03162686,0.00455138,0.2781655,0,0.01162532,0,0.00461439,0,0.03433286,0,0,0,0,0,Peat,2
1967,0.60643075,0.04227717,0.00880499,0.28197085,0,0.01128975,0,0.00489697,0,0.03826481,0,0.00022952,0,0.00017406,0,Peat,2
1968,0.57616741,0.04055003,0.01319763,0.31397077,0,0.0100098,0,0.00594918,0,0.03505263,0,0.00013364,0,0.00022445,0,Peat,2
1969,0.47142099,0.03429073,0.0194605,0.40671739,0,0.01187617,0,0.00635403,0,0.03868583,0,0.00017943,0.00022484,0.000161,0,Peat,2
1970,0.45165093,0.03355952,0.02834324,0.39892816,0,0.02090661,0,0.01021279,0,0.04558009,0,0.00045956,0.00028644,0.00027326,0,Peat,2
1971,0.44817314,0.061781,0.01653613,0.3638231,0,0.03918641,0,0.00763854,0,0.04560522,0.00538535,0.00100405,0.00065992,0.00029974,5.36E-05,Peat,2
1972,0.15096961,0.08316746,0.01846482,0.31209111,0.09901709,0.05019632,0.02604001,0.00507979,0.00217384,0.17087275,0.06724447,0.00385117,0.00490977,0.00053254,0.0012588,Peat,2
1973,0.1233998,0.06595742,0.01351185,0.31515175,0.08907507,0.05191374,0.02339622,0.00511181,0.00214289,0.23195039,0.06381469,0.00406516,0.00333898,0.00054422,0.00040665,Peat,2
1974,0.18622202,0.07402354,0.01140343,0.36725557,0.08952177,0.03057257,0.02029309,0.00704726,0.00141646,0.15939104,0.04374447,0.00248507,0.00212213,0.00079054,0.00065775,Peat,2
1975,0.18637868,0.09804562,0.01665737,0.3390213,0.07961335,0.04783469,0.01951342,0.00606801,0.00271468,0.14756122,0.04368737,0.00283733,0.00221804,0.00044488,0.00047387,Peat,2
1976,0.15409777,0.07561728,0.01407711,0.34454269,0.09135694,0.05729209,0.01729583,0.00997984,0.00206764,0.17832106,0.04297671,0.00385805,0.00277982,0.00080498,0.00053963,Peat,2
1977,0.13833226,0.08613792,0.01416155,0.26880438,0.12130409,0.07274531,0.02236677,0.0047396,0.00345094,0.18738358,0.06679868,0.00401433,0.00452378,0.00055819,0.00110432,Peat,2
1978,0.11459662,0.0936397,0.02212009,0.27350284,0.09848502,0.0724141,0.03638082,0.00578983,0.00548713,0.19230157,0.0654761,0.00543121,0.00518495,0.0007166,0.00151885,Peat,2
1979,0.79861592,0.02992563,0.01994063,0.110516,0,0.00267257,0,0.00085271,0,0.01038151,0,0.00012809,0,0.00055717,0,Peat,2
1980,0.79265926,0.03987144,0.01032553,0.11853137,0,0.0064983,0,0.00060273,0,0.01329826,0,0,0,0,0,Peat,2
1981,0.79745509,0.0255571,0.01710844,0.11368216,0,0.00276134,0,0.00236054,0,0.00743555,0,0.00023047,0,0.00069656,0,Peat,2
1982,0.80419671,0.01908281,0.0165139,0.0993499,0,0.00210798,0,0.00132151,0,0.00817423,0,0,0,0,0,Peat,2
1983,0.79826874,0.01712941,0.01969442,0.11226045,0,0.00205906,0,0.00144782,0,0.01101917,0,0,0,0,0,Peat,2
1984,0.80278989,0.02155817,0.0163471,0.10351214,0,0.00196544,0,0.00162498,0,0.0086915,0,0,0,0,0,Peat,2
1985,0.79028057,0.01272088,0.0199575,0.11292273,0,0.00323625,0,0.00246397,0,0.00887983,0,0.0004322,0,0.00146058,0,Peat,2
1986,0.80369296,0.01670909,0.02120586,0.09357993,0,0.00260297,0,0.00191289,0,0.00716934,0,0.00040794,0.00060682,0.00045758,0,Peat,2
1987,0.89398668,0.03977867,0.01404585,0.03554641,0,0.00095148,0,0.00050883,0,0.00156008,0,0,0,0,0,Peat,2
1988,0.77611969,0.01462072,0.0203063,0.12500925,0,0.00532321,0,0.00433996,0,0.01078083,0,0.00068766,0.00101877,0.00196424,0,Peat,2
1989,0.83571866,0.02403233,0.02487068,0.07352031,0,0.00381864,0,0.00136633,0,0.00447341,0,0.00018553,0.0003602,0,0,Peat,2
1990,0.74663759,0.03674967,0.05703878,0.0828136,0,0.00405472,0,0.00302802,0,0.0031604,0.00053972,0,0,0,0,Peat,2
1991,0.77122559,0.02820612,0.04644472,0.08745062,0,0.0019047,0,0.00148077,0,0.00372838,0,0,0,0,0,Peat,2
1992,0.77812518,0.01956252,0.02671385,0.12442801,0,0.0023823,0,0.00126781,0,0.00864166,0,0,0,0,0,Peat,2
1993,0.75396201,0.0141775,0.01487762,0.13443745,0,0.00216309,0,0.00095587,0,0.00642137,0,0,0,0,0,Peat,2
1994,0.86782187,0.04454122,0.01006051,0.04929219,0,0.00132829,0,0.00037244,0,0.00372954,0,0,0,0,0,Peat,2
1995,0.89043406,0.01848465,0.03505531,0.03961036,0,0.00141031,0,0.00091669,0,0.00189039,0,0,0,0,0,Peat,2
1996,0.705464,0.0127533,0.01609426,0.22073315,0,0.00322434,0,0.00378255,0,0.01915518,0,0.00057927,0.00065262,0.00136209,0,Peat,2
1997,0.7133185,0.00892,0.00805376,0.22494623,0,0.00262662,0,0.002537,0,0.02011732,0,0.00039579,0.00056266,0.00103197,0,Peat,2
1998,0.75808429,0.0065219,0.00462587,0.19086979,0,0.00170625,0,0.00084745,0,0.01482607,0,8.82E-05,0.00031817,0.00018835,0,Peat,2
1999,0.80063384,0.01182243,0.01514906,0.12073049,0,0.00326679,0,0.00185478,0,0.00743982,0,0,0,0,0,Peat,2
2000,0.81930304,0.01350535,0.02300773,0.10285852,0,0.0037353,0,0.00201826,0,0.00740142,0,0,0,0,0,Peat,2
2001,0.21374044,0.01179596,0.0020122,0.44964905,0,0.0048544,0.0066807,0.00133127,0,0.25533036,0.04694147,0.00058569,0.00088157,0,0,Peat,2
2002,0.25595451,0.04739042,0.00749787,0.28805535,0.14587086,0.01718599,0.01947388,0.00372631,0.00135258,0.14744951,0.05316487,0.00131606,0.00201226,0.00033804,0.00031775,Peat,2
2003,0.25237308,0.0364142,0.00567106,0.29935389,0.14191849,0.01819742,0.01748188,0.00280356,0.00085744,0.14768665,0.06245664,0.00155927,0.00209147,0.00044515,0.00036465,Peat,2
2004,0.26050146,0.03772878,0.00590101,0.29831513,0.15288417,0.01216144,0.02083183,0.00225276,0.00055292,0.13516605,0.05899798,0.00140008,0.00245339,0.0004187,0.00034957,Peat,2
2005,0.29094551,0.04779004,0.00771415,0.30269423,0.12911514,0.016271,0.01684255,0.00367955,0.0008741,0.11725134,0.05012778,0.00126565,0.00188576,0.00035777,0.00039366,Peat,2
2006,0.28439716,0.04014339,0.00581942,0.32751162,0.12572358,0.01153762,0.01491646,0.00295644,0,0.12514338,0.04837621,0,0,0,0,Peat,2
2007,0.52780513,0.05307691,0.02086519,0.32656979,0,0.01544499,0,0.00647843,0,0.04309843,0,0.00044115,0.00054457,0.00041021,0,Peat,2
2008,0.54423711,0.01121913,0.00303422,0.37773199,0,0.00921028,0,0.00480161,0,0.04823036,0,0.00043874,0.00029206,0,0,Peat,2
2009,0.54744062,0.01855209,0.00533067,0.36024205,0,0.01422547,0,0.00364813,0,0.04888181,0,0.00058269,0.00025133,0.00015281,0,Peat,2
2010,0.57175384,0.0155549,0.00246196,0.34923245,0,0.01015557,0,0.00425167,0,0.04525998,0,0.00043142,0.00039784,0,0,Peat,2
20111,0.64866399,0.01121649,0.00340738,0.29191905,0,0.00972433,0,0.00636571,0,0.02508967,0,0.00054137,0.00050459,0.00117736,0,Peat,2
2012,0.55923636,0.01116179,0.00170398,0.36608757,0,0.00804069,0,0.00443937,0,0.04726662,0,0.00044115,0.00028683,0.00076629,0,Peat,2
2013,0.45354867,0.05794109,0.01537387,0.36891306,0,0.00715906,0,0.00745808,0,0.06894021,0.02066597,0,0,0,0,Peat,2
2014,0.51452659,0.06516457,0.0101662,0.36409211,0,0.0028255,0,0.00232239,0,0.03909448,0,0,0,0,0,Peat,2
2015,0.52340243,0.06640843,0.00626314,0.3436983,0,0.00685609,0,0.00304281,0,0.05032881,0,0,0,0,0,Peat,2
2016,0.5225096,0.02263227,0.00337272,0.36631109,0,0.00785539,0,0.0037314,0,0.07270271,0,0,0,0,0,Peat,2
2017,0.3872857,0.01138087,0.00546239,0.46860648,0,0.01022039,0,0.00782232,0,0.10581894,0,0.00048046,0.00034635,0.00041935,0,Peat,2
2018,0.46716722,0.04057002,0.00585372,0.39958917,0,0.00976697,0,0.00393481,0,0.07200597,0,0,0,0,0,Peat,2
2019,0.40669005,0.01450364,0.00491641,0.45076923,0,0.00986873,0,0.00641154,0,0.10011595,0,0.00084462,0.00057833,0.00054242,0,Peat,2
2020,0.36779051,0.01760121,0.00308585,0.46425427,0,0.00822539,0,0.00372867,0,0.10455308,0.02318888,0.00089607,0.00096919,0.0005797,0.0001058,Peat,2
2021,0.68256714,0.02336344,0.0163243,0.23926183,0,0.00788346,0,0.00349888,0,0.02302561,0,0,0,0,0,Peat,2
2022,0.64616367,0.02904549,0.02259533,0.25594864,0,0.0091546,0,0.00509254,0,0.0261633,0,8.08E-05,0.00031097,0.00012975,0,Peat,2
2023,0.62999147,0.03497922,0.02825341,0.25841257,0,0.01096569,0,0.00673832,0,0.02402807,0,0.00016678,0.00036804,0.00017643,0,Peat,2
2024,0.63476679,0.04025907,0.03228302,0.24190882,0,0.01146555,0,0.00700961,0,0.02290745,0,0.00017647,0.00030479,0.00016799,0,Peat,2
2025,0.59634982,0.04142305,0.04052323,0.26633645,0,0.01250799,0,0.00819149,0,0.02460631,0,0.00026039,0.00035127,0.00028888,0,Peat,2
2026,0.60667635,0.04042392,0.03766596,0.26002784,0,0.00894738,0.0026823,0.00774923,0,0.0235713,0.00353568,0.00027797,0.00050795,0.00019718,0,Peat,2
2027,0.54318972,0.02959281,0.02775248,0.33086353,0,0.01464553,0,0.00700457,0.00224176,0.03608192,0,0.00038554,0.00069098,0.00036567,0,Peat,2
2028,0.59581733,0.0382883,0.0405597,0.27305116,0,0.0119697,0,0.00841335,0,0.02688827,0,0.00029849,0.00047692,0.00026996,0,Peat,2
2029,0.50525582,0.0010799,0.00697383,0.43893483,0,0.00142404,0,0.00075237,0,0.04325573,0,0,0,0,0,Peat,2
2030,0.51743725,0.00132041,0.00408836,0.42987585,0,0.00161709,0,0.00082606,0,0.04225076,0,0,0,0,0,Peat,2
2031,0.35269677,0.00790771,0.00277066,0.4631371,0,0.00591756,0,0.00226605,0,0.13920958,0.01697249,0,0,0,0,Peat,2
2032,0.29330553,0.00489251,0.00280173,0.51726343,0,0.00499696,0,0.00179576,0,0.16065648,0.01047698,0,0,0,0,Peat,2
2033,0.24762027,0.00409487,0.00116037,0.54535714,0,0.00505078,0.00066098,0.00177016,0,0.17482783,0.01565256,0,0,0,0,Peat,2
2034,0.52029869,0,0,0.3633825,0,0.0108624,0,0.00418004,0,0.09846048,0,0.0020756,0,0,0,Peat,2
2035,0.47881607,0.0352773,0.00775188,0.3657176,0,0.0108086,0,0.00442882,0,0.09399413,0,0.00191818,0,0,0,Peat,2
2036,0.76199308,0,0,0.19095458,0,0.00138,0,0.00096086,0,0.01291356,0,0.03179793,0,0,0,Peat,2
2037,0.72804394,0.00566257,0.0054184,0.2396822,0,0.00173958,0,0.00150176,0,0.01795156,0,0,0,0,0,Peat,2
2038,0.45942813,0.02143643,0.00423271,0.37062076,0,0.01163912,0,0.00520972,0,0.12743313,0,0,0,0,0,Peat,2
2039,0.3072232,0.03038035,0.00505333,0.38481654,0,0.02949622,0,0.00304763,0,0.23771203,0,0.00091648,0.00135421,0,0,Peat,2
2040,0.51579903,0.0032963,0.01064184,0.42282451,0,0,0,0,0,0.04743832,0,0,0,0,0,Peat,2
2041,0.61548246,0,0.04102906,0.3194458,0,0,0,0,0,0.02404269,0,0,0,0,0,Peat,2
2042,0.61964182,0.00517238,0.00984995,0.33442821,0,0,0,0,0,0.03090764,0,0,0,0,0,Peat,2
2043,0.56364227,0,0.01008893,0.38715389,0,0,0,0,0,0.03911491,0,0,0,0,0,Peat,2
2044,0.48158562,0.01314297,0.00404311,0.35562452,0,0.0058703,0,0.00213906,0,0.13759443,0,0,0,0,0,Peat,2
2045,0.6808277,0.04311375,0.00642225,0.23775913,0,0.00341405,0,0.00649339,0,0.02196973,0,0,0,0,0,Peat,2
2046,0.52995943,0.00659531,0.00465597,0.39586162,0,0.00414686,0,0.00276876,0,0.05516252,0,0,0,0,0,Peat,2
2047,0.70226336,0,0,0.2817077,0,0,0,0,0,0.01602895,0,0,0,0,0,Peat,2
2048,0.663978,0.00510729,0.00500687,0.3054791,0,0.00219489,0,0,0,0.01823385,0,0,0,0,0,Peat,2
2049,0.54822189,0.01006616,0.00953839,0.34952478,0,0.00801055,0,0.00338831,0,0.07124992,0,0,0,0,0,Peat,2
2050,0.62912206,0.01038744,0.00229804,0.2970048,0,0.00248761,0,0.00093523,0,0.05776483,0,0,0,0,0,Peat,2
2051,0.07525958,0.01273336,0.0083199,0.07010687,0.23488595,0.00985502,0.04213941,0,0,0.03186377,0.51483616,0,0,0,0,Peat,2
2052,0.07975109,0.01155147,0.00990798,0.06559456,0.24016303,0.00826661,0.038134,0,0,0.03958366,0.5070476,0,0,0,0,Peat,2
2053,0.71683491,0.01311661,0.01234951,0.23321489,0,0.00433924,0,0.00234187,0,0.01780296,0,0,0,0,0,Peat,2
2054,0.73671352,0.0041718,0.00610445,0.23785246,0,0,0,0,0,0.01515778,0,0,0,0,0,Peat,2
2055,0.60745711,0.01932013,0.00825103,0.32751013,0,0.00511224,0,0.00210721,0,0.02666337,0,0,0,0,0,Peat,2
2056,0.60148976,0.01576684,0.00441308,0.33824521,0,0.00562787,0,0.00237667,0,0.03000043,0,0,0,0,0,Peat,2
2057,0.55317984,0.0368963,0.00618402,0.35326155,0,0.00724521,0,0.00303075,0,0.03224707,0,0.00012576,0.00014816,0.00010168,0,Peat,2
2058,0.6130716,0.00209832,0.00476198,0.28254639,0,0.00228597,0,0.00158307,0,0.09365268,0,0,0,0,0,Peat,2
2059,0.70326768,0.02474282,0.02798476,0.22155089,0,0,0,0,0,0.02245385,0,0,0,0,0,Peat,2
2060,0.48215611,0.01080428,0.01015737,0.42342824,0,0.0045554,0,0.00244224,0,0.06645636,0,0,0,0,0,Peat,2
2061,0.17327448,0.03719131,0.00926846,0.13111936,0.30292107,0.01939785,0.03608648,0.00309109,0.00170528,0.07345827,0.20489798,0.00314919,0.00443919,0,0,Peat,2
2062,0.17414173,0.03571729,0.00957008,0.14281351,0.29325348,0.03228777,0.02844816,0.00482849,0.00124045,0.09931789,0.17020127,0.00265433,0.00418962,0.00042374,0.00091218,Peat,2
2063,0.69498886,0.00366112,0.0060389,0.25357527,0,0,0,0,0,0.04173585,0,0,0,0,0,Peat,2
2064,0.66444096,0,0,0.30814418,0,0,0,0,0,0.02741487,0,0,0,0,0,Peat,2
2065,0.63015808,0,0.01158045,0.32886109,0,0,0,0,0,0.02940038,0,0,0,0,0,Peat,2
2066,0.59566141,0.01486073,0.03557697,0.29474143,0,0,0,0,0,0.05915945,0,0,0,0,0,Peat,2
2067,0.65542582,0.00780851,0,0.29412493,0,0,0,0,0,0.04264075,0,0,0,0,0,Peat,2
2068,0.61666432,0.01269786,0.00645579,0.33838955,0,0,0,0,0,0.02579248,0,0,0,0,0,Peat,2
2069,0.66977452,0,0,0.29960126,0,0,0,0,0,0.03062422,0,0,0,0,0,Peat,2
